default,amount,interest,grade,years,ownership,income,age
0,1800,NA,B,NA,RENT,14400,41
0,10000,13.23,C,4,RENT,52000,29
0,10000,7.51,A,9,MORTGAGE,32004,22
1,8000,11.49,B,1,RENT,60000,25
0,8000,13.98,C,4,RENT,30000,26
0,7000,7.14,A,8,MORTGAGE,57000,22
0,11500,7.51,A,4,OWN,46800,22
0,4500,14.72,C,7,RENT,90750,52
0,6250,NA,A,16,MORTGAGE,40542,22
0,22000,17.19,E,6,MORTGAGE,65000,26
0,5400,10.38,B,7,RENT,26400,23
0,10000,7.51,A,4,MORTGAGE,95004,23
0,22000,10.75,B,3,MORTGAGE,160000,33
1,5000,15.21,D,3,RENT,120000,38
0,10000,10.75,B,3,MORTGAGE,49500,31
0,4000,NA,B,5,RENT,19200,25
0,5000,7.14,A,4,MORTGAGE,26400,30
0,7000,14.72,C,7,MORTGAGE,81996,22
0,5000,11.86,B,8,RENT,49000,22
0,5600,11.49,B,9,MORTGAGE,59000,21
0,9700,13.61,C,0,RENT,60000,37
0,8000,11.86,B,12,MORTGAGE,1.00E+05,33
0,2500,11.86,B,25,OWN,18720,38
0,10000,13.23,C,NA,RENT,24000,27
0,1500,14.72,C,2,RENT,21600,30
0,6000,15.58,D,0,RENT,104000,26
0,8400,7.14,A,4,MORTGAGE,120000,27
0,13000,13.98,C,4,MORTGAGE,55000,26
0,13000,13.23,C,0,MORTGAGE,65004,22
0,19200,15.21,D,3,RENT,55000,23
0,12000,10.38,B,2,MORTGAGE,2.00E+05,25
0,4000,7.14,A,3,MORTGAGE,58000,28
0,8500,7.51,A,0,RENT,44000,24
0,8300,7.88,A,4,RENT,83000,24
0,25000,11.86,B,3,MORTGAGE,65004,44
1,5500,13.23,C,2,RENT,60000,37
0,15000,NA,A,0,RENT,106800,29
0,5000,15.21,D,2,RENT,66000,27
0,3250,15.21,D,6,RENT,23004,49
0,3500,NA,B,2,RENT,50000,22
0,15600,13.61,C,9,MORTGAGE,54000,24
0,12000,7.88,A,12,MORTGAGE,65000,32
0,4800,7.51,A,6,RENT,44000,27
0,7000,13.23,C,17,MORTGAGE,55000,23
0,1450,15.58,D,1,RENT,30000,23
0,8000,NA,A,5,MORTGAGE,40000,24
1,16000,7.51,A,0,MORTGAGE,60000,22
0,4800,14.72,C,2,MORTGAGE,46140,29
0,3500,11.86,B,42,RENT,48000,33
0,3250,13.23,C,12,MORTGAGE,68000,28
1,3500,11.49,B,NA,RENT,36000,23
1,3000,10.75,B,4,MORTGAGE,32000,24
0,16000,14.72,C,0,MORTGAGE,1.00E+05,24
0,2000,7.88,A,9,MORTGAGE,45600,29
1,2500,6.76,A,5,RENT,22406,26
0,14000,7.51,A,14,RENT,32400,26
0,16500,14.84,D,6,MORTGAGE,57335,31
1,12800,14.84,D,2,MORTGAGE,141996,27
0,10000,14.84,D,3,MORTGAGE,42000,50
0,15000,11.12,B,2,RENT,132000,27
0,6000,13.23,C,0,MORTGAGE,56000,29
0,7350,11.12,B,4,MORTGAGE,48000,25
0,4000,7.51,A,11,RENT,60000,22
0,5000,7.14,A,4,MORTGAGE,45000,21
0,12000,14.84,D,18,MORTGAGE,95142,35
0,12000,10.38,B,4,RENT,34500,24
0,16750,7.88,A,17,MORTGAGE,38400,30
0,10000,7.88,A,3,RENT,68580,30
0,3600,15.95,D,0,RENT,15000,21
0,10000,7.51,A,14,MORTGAGE,160000,37
0,8000,NA,B,4,MORTGAGE,62000,30
0,15000,16.32,D,9,RENT,60000,46
0,5400,7.51,A,3,MORTGAGE,36000,26
1,15000,13.98,C,9,RENT,40988.76,26
0,16000,13.23,C,1,RENT,30000,23
0,12000,NA,A,3,MORTGAGE,72984,24
0,2000,11.86,B,2,MORTGAGE,55200,23
1,7200,11.86,B,13,RENT,25200,23
0,10750,15.95,D,3,MORTGAGE,37400,35
0,4200,13.23,C,3,RENT,52000,32
1,7000,7.51,A,12,RENT,66000,24
0,12000,15.21,D,4,RENT,82000,21
0,8000,7.88,A,9,MORTGAGE,53000,26
0,15000,14.35,C,0,MORTGAGE,103970,38
0,9600,7.14,A,3,MORTGAGE,132000,23
0,7000,7.14,A,8,MORTGAGE,67000,35
0,5000,13.23,C,7,OWN,44000,23
0,10000,15.21,D,3,RENT,84996,24
0,7200,16.32,D,7,MORTGAGE,40800,36
0,1400,11.86,B,1,RENT,40044,26
0,20000,14.84,D,4,RENT,60000,30
0,19600,7.51,A,4,MORTGAGE,273655,31
0,9000,7.14,A,0,MORTGAGE,36000,25
0,2400,10.75,B,NA,OWN,22000,29
0,8500,10.38,B,3,OWN,42000,27
0,2800,7.88,A,6,MORTGAGE,86800,32
0,25000,10.75,B,4,MORTGAGE,134748,25
1,10000,15.58,D,3,RENT,65000,23
0,15000,13.23,C,4,MORTGAGE,39700,37
0,2000,11.12,B,NA,OWN,11520,21
0,25000,NA,D,15,MORTGAGE,175000,30
1,8500,7.14,A,21,MORTGAGE,50000,23
0,7000,13.98,C,15,MORTGAGE,130000,35
0,10000,7.88,A,2,RENT,37000,30
0,8000,15.58,D,3,RENT,54000,23
0,4800,13.98,C,4,RENT,45000,23
1,1000,7.51,A,21,RENT,48000,36
0,3000,6.76,A,3,OWN,25000,25
1,2500,7.14,A,NA,OWN,8412,31
0,4000,15.58,D,8,RENT,27000,21
0,10000,10.75,B,5,RENT,51160,24
0,4800,14.35,C,4,RENT,42000,22
0,4000,14.84,D,1,RENT,47000,25
0,10500,NA,A,15,MORTGAGE,60000,23
1,8000,NA,B,2,RENT,50004,47
0,9000,NA,B,18,OWN,24864,25
0,10000,16.32,D,3,RENT,59004,27
0,7400,7.51,A,18,MORTGAGE,76160,26
0,8000,7.14,A,7,MORTGAGE,110000,25
0,2500,6.76,A,4,MORTGAGE,57000,29
0,25000,11.86,B,0,RENT,80000,33
0,4000,13.61,C,11,MORTGAGE,35000,32
0,8000,11.49,B,2,RENT,30996,22
0,25000,NA,B,4,MORTGAGE,75000,21
0,4800,10.38,B,3,MORTGAGE,36000,23
0,4000,16.45,E,0,RENT,35004,28
1,8250,13.61,C,6,RENT,76000,25
0,12000,7.51,A,2,RENT,40000,26
0,3800,14.35,C,0,RENT,19200,25
0,2700,7.88,A,2,RENT,35000,25
0,7000,10.75,B,1,RENT,120000,23
0,4800,11.49,B,5,RENT,30960,37
1,3500,11.86,B,3,RENT,45000,23
0,3500,7.88,A,7,MORTGAGE,49000,24
0,24000,NA,B,16,MORTGAGE,182000,26
0,1500,7.51,A,6,RENT,29004,48
0,8000,7.51,A,0,RENT,52000,31
0,1500,14.35,C,3,RENT,38004,29
0,8000,10.38,B,3,RENT,31000,41
0,7000,14.84,D,NA,RENT,26400,21
0,13600,7.88,A,10,MORTGAGE,52000,28
0,7000,14.84,D,4,RENT,72700,25
0,6000,10.75,B,2,OWN,52000,23
0,8000,7.88,A,3,MORTGAGE,70000,31
1,2400,13.98,C,2,RENT,30720,23
0,18000,10.75,B,0,RENT,30996,29
0,1500,17.19,E,0,RENT,48500,22
0,8400,NA,A,0,RENT,66000,24
0,12000,7.14,A,4,RENT,78000,26
0,6000,NA,B,7,MORTGAGE,110000,35
0,2500,14.72,C,9,RENT,63000,23
0,9800,7.14,A,26,MORTGAGE,99996,34
0,2100,11.86,B,11,MORTGAGE,62000,25
0,15000,13.98,C,9,MORTGAGE,51992,24
0,2000,11.49,B,3,RENT,50000,40
0,4000,10.38,B,0,RENT,37400,32
0,5000,14.84,D,1,RENT,38000,29
0,4800,NA,A,2,MORTGAGE,52000,24
1,2000,11.49,B,18,OWN,56000,24
0,6400,7.88,A,9,MORTGAGE,22260,25
0,8000,7.51,A,4,MORTGAGE,115000,24
0,7800,7.88,A,5,RENT,43000,26
0,15000,7.88,A,0,RENT,65000,23
0,1800,14.84,D,6,OWN,30000,27
0,6000,11.49,B,7,MORTGAGE,96000,30
0,10000,13.61,C,12,MORTGAGE,91000,23
1,8000,13.98,C,3,RENT,21996,25
1,9800,11.49,B,NA,MORTGAGE,65000,26
0,6000,11.86,B,4,RENT,36628.8,22
0,12000,7.88,A,5,RENT,69000,21
0,6000,7.88,A,7,MORTGAGE,27983,26
1,10000,7.88,A,5,RENT,30720,26
0,2500,13.98,C,5,MORTGAGE,42000,29
0,17600,7.88,A,9,MORTGAGE,108928.8,27
0,17000,11.12,B,5,MORTGAGE,63834.24,26
0,5000,13.23,C,4,RENT,35000,22
0,5600,10.75,B,NA,RENT,20000,21
0,13000,7.88,A,6,MORTGAGE,80000,32
0,8000,7.14,A,18,RENT,126252,36
0,12000,7.88,A,2,RENT,54996,26
0,10000,7.88,A,3,MORTGAGE,36000,27
0,20000,7.88,A,14,RENT,96000,33
0,15000,11.86,B,4,MORTGAGE,80004,26
0,25000,15.21,D,14,RENT,79416,23
0,9600,7.14,A,6,RENT,37595,27
0,4800,7.88,A,0,RENT,80000,49
0,5000,10.38,B,3,RENT,48200,24
0,1200,6.76,A,4,MORTGAGE,48000,24
0,6000,10.75,B,5,MORTGAGE,115000,26
0,4000,7.14,A,4,MORTGAGE,71000,29
0,6000,7.51,A,2,MORTGAGE,57000,30
1,5275,14.72,C,4,RENT,15600,29
0,6000,11.86,B,2,RENT,36000,21
0,4000,7.51,A,2,RENT,21600,41
0,10000,13.23,C,11,MORTGAGE,97800,54
0,24250,10.38,B,33,MORTGAGE,126696,35
0,15800,14.72,C,19,RENT,55000,30
0,7200,NA,B,7,MORTGAGE,102000,24
0,5000,10.38,B,5,MORTGAGE,120000,30
0,13500,7.14,A,0,RENT,1.00E+05,26
0,2500,11.49,B,0,MORTGAGE,66800,26
1,3000,11.86,B,1,RENT,18000,22
0,25000,11.86,B,2,RENT,84996,36
1,15000,15.21,D,12,RENT,54000,31
0,20000,7.88,A,2,RENT,250000,36
0,5000,11.86,B,5,OWN,57000,29
0,3000,6.76,A,33,MORTGAGE,55000,26
0,12000,13.23,C,5,OWN,57000,25
0,6000,10.75,B,18,MORTGAGE,46097,28
0,10500,NA,A,6,MORTGAGE,75000,28
0,5000,17.56,E,5,MORTGAGE,130000,34
0,6000,10.38,B,2,RENT,27600,22
0,6550,7.88,A,2,RENT,42000,27
0,3250,16.32,D,5,RENT,18996,33
0,2000,13.61,C,1,RENT,26496,23
0,4800,7.88,A,1,RENT,92000,48
0,22750,11.49,B,2,MORTGAGE,80004,28
0,8000,14.35,C,31,MORTGAGE,54996,23
1,5000,15.95,D,4,RENT,59000,26
0,6000,14.35,C,2,OWN,31200,27
0,14000,11.12,B,11,OWN,38000,21
1,2500,13.98,C,1,RENT,52180,24
0,1000,NA,C,3,RENT,73000,28
1,7000,11.86,B,5,OWN,24000,23
0,4000,11.49,B,2,RENT,40000,22
1,2700,10.75,B,15,RENT,24000,23
0,8000,13.23,C,7,RENT,48000,30
0,6000,16.32,D,4,RENT,36000,23
0,6000,11.49,B,3,OWN,24000,22
0,12000,13.23,C,5,RENT,67000,27
0,10000,10.75,B,2,MORTGAGE,28644,23
0,4000,11.86,B,3,MORTGAGE,60000,24
0,7000,11.49,B,1,MORTGAGE,65000,36
1,7600,13.23,C,1,RENT,67680,25
1,22000,13.23,C,4,MORTGAGE,83200,23
0,5000,NA,B,3,MORTGAGE,72000,22
1,5000,NA,D,4,RENT,18600,28
0,8500,13.98,C,3,RENT,30000,25
0,15000,15.58,D,3,MORTGAGE,140000,23
0,25000,15.95,D,5,MORTGAGE,120000,27
0,4800,13.98,C,7,OWN,48279.6,39
0,6500,13.98,C,4,MORTGAGE,55000,32
0,5000,14.72,C,1,OWN,20000,22
0,8000,15.21,D,6,MORTGAGE,46680,37
0,6500,7.14,A,5,OWN,75200,24
0,8000,7.14,A,5,RENT,46000,30
0,2000,NA,A,1,RENT,33000,22
0,3500,13.98,C,2,MORTGAGE,125000,29
0,10000,13.98,C,NA,MORTGAGE,38400,26
0,11000,7.88,A,0,MORTGAGE,42000,23
0,6000,10.75,B,5,MORTGAGE,63996,24
0,19750,11.12,B,4,MORTGAGE,74700,24
0,16000,13.23,C,3,MORTGAGE,35004,28
0,8500,7.51,A,3,OWN,36000,23
0,6000,10.75,B,5,RENT,50000,21
0,4000,14.35,C,3,MORTGAGE,45000,26
0,13750,7.51,A,0,RENT,35000,25
1,15000,10.75,B,3,RENT,48564,30
0,8000,11.12,B,3,RENT,62000,36
0,4800,7.88,A,0,RENT,65000,24
0,6400,14.35,C,1,RENT,31836,26
0,6000,7.51,A,11,MORTGAGE,70000,23
0,7000,7.51,A,5,MORTGAGE,80000,26
1,8000,10.38,B,0,OWN,40000,25
0,4000,6.76,A,0,RENT,68000,25
0,20000,10.38,B,5,MORTGAGE,72000,30
0,9250,7.51,A,0,MORTGAGE,70000,38
0,1700,NA,C,1,RENT,40000,28
0,12000,7.51,A,2,MORTGAGE,120000,24
0,1000,13.98,C,0,RENT,34800,25
0,24250,17.56,E,12,RENT,68400,25
0,12000,11.49,B,9,RENT,36000,22
0,10000,13.98,C,5,RENT,30000,22
1,4000,11.49,B,3,MORTGAGE,75000,27
0,8000,10.38,B,7,OWN,33000,25
0,15000,NA,A,18,OWN,63000,29
0,3500,13.98,C,12,RENT,48000,23
0,5600,11.86,B,10,MORTGAGE,53004,27
0,2400,7.88,A,0,RENT,52000,25
0,2500,6.39,A,34,RENT,34800,23
0,4975,NA,C,12,MORTGAGE,17760,22
0,2000,10.38,B,17,MORTGAGE,96000,24
0,17600,14.84,D,11,MORTGAGE,156996,25
0,3300,7.88,A,10,MORTGAGE,67000,35
0,4000,14.35,C,8,OWN,39996,31
0,18000,7.51,A,4,RENT,82500,48
0,1800,6.76,A,8,MORTGAGE,58000,29
0,5000,11.49,B,5,RENT,48000,32
1,25000,15.58,D,3,MORTGAGE,91200,33
0,15000,11.86,B,0,RENT,44000,29
0,10000,11.86,B,1,RENT,65488,23
0,2000,NA,D,8,RENT,42000,33
0,10000,13.98,C,NA,OWN,60000,33
0,24000,14.84,D,3,RENT,62400,22
0,4300,11.86,B,4,RENT,23000,25
0,7500,NA,C,NA,MORTGAGE,34400,27
0,6000,10.38,B,4,RENT,39000,21
0,25000,11.49,B,1,MORTGAGE,110000,25
0,1800,7.88,A,8,MORTGAGE,99000,23
0,4500,11.49,B,0,RENT,24000,22
0,1200,17.56,E,4,RENT,54096,28
0,4000,NA,B,0,RENT,18000,24
0,2000,15.58,D,2,MORTGAGE,36120,27
1,1500,11.49,B,12,RENT,30000,29
0,5000,16.45,E,0,RENT,35000,36
0,4000,11.49,B,2,RENT,15000,31
0,12000,15.21,D,3,MORTGAGE,110000,27
0,9600,13.23,C,11,RENT,42000,42
1,1200,14.35,C,3,RENT,26400,23
0,20000,10.75,B,5,MORTGAGE,69000,25
0,5000,13.61,C,1,RENT,42996,27
0,8000,14.84,D,2,RENT,45000,41
0,15000,11.86,B,6,MORTGAGE,65000,25
0,6000,7.88,A,9,MORTGAGE,51996,22
0,5000,NA,C,19,OWN,44000,26
0,2400,NA,D,3,MORTGAGE,126000,38
0,13800,7.88,A,0,MORTGAGE,125600,28
0,1800,7.51,A,3,RENT,33660,24
0,6000,7.88,A,13,MORTGAGE,39600,23
0,9000,6.76,A,4,MORTGAGE,79000,27
0,2000,11.12,B,3,MORTGAGE,30720,25
0,15000,11.12,B,6,RENT,51000,24
1,19750,15.58,D,5,MORTGAGE,55000,28
0,18550,7.88,A,3,RENT,103000,37
1,2500,14.84,D,NA,RENT,10800,35
0,6000,10.75,B,6,OWN,51000,24
0,5000,14.72,C,1,RENT,30240,30
0,9000,14.35,C,2,RENT,40020,32
1,10000,7.14,A,9,MORTGAGE,135000,31
1,4750,14.72,C,NA,OWN,10400,27
0,2400,17.93,E,13,RENT,35004,30
0,3000,14.35,C,0,RENT,21600,35
0,2500,7.14,A,2,OWN,9900,21
0,8000,7.88,A,4,MORTGAGE,60000,28
0,11000,7.88,A,32,OWN,67656,34
0,10000,7.88,A,1,RENT,73000,25
0,4000,7.88,A,14,MORTGAGE,85000,25
0,3000,11.49,B,0,RENT,24996,21
0,10000,11.86,B,2,MORTGAGE,74004,29
0,2500,13.61,C,0,RENT,27000,26
0,10000,7.14,A,5,MORTGAGE,90000,27
0,5500,7.51,A,17,MORTGAGE,126000,27
0,1300,13.61,C,5,RENT,45000,24
0,3200,7.51,A,0,MORTGAGE,48000,23
0,1500,14.35,C,2,RENT,48720,24
0,7200,7.88,A,9,MORTGAGE,69000,24
0,4000,6.39,A,2,RENT,42000,33
0,18000,10.75,B,3,OWN,81120,30
0,8400,11.49,B,3,RENT,32000,22
0,5000,13.98,C,5,RENT,87000,36
0,7000,14.35,C,10,RENT,19200,21
0,8500,14.35,C,0,OWN,39000,25
0,3000,14.84,D,4,MORTGAGE,62000,29
0,10000,7.51,A,4,MORTGAGE,103000,28
0,6000,7.14,A,9,RENT,155000,30
0,10000,10.38,B,9,OWN,3.00E+05,26
0,6925,7.88,A,3,RENT,39500,30
0,10000,15.58,D,4,RENT,25920,23
0,8000,11.49,B,2,RENT,92004,23
0,2000,14.72,C,2,RENT,40000,21
1,18250,16.82,E,NA,MORTGAGE,48000,24
0,2800,6.76,A,1,MORTGAGE,52800,46
1,14000,7.88,A,0,RENT,30548,27
1,11200,13.23,C,7,RENT,34800,31
1,1750,13.61,C,3,MORTGAGE,38400,21
0,6000,7.51,A,6,MORTGAGE,75000,34
0,5000,7.14,A,5,RENT,50004,24
0,8500,13.23,C,NA,MORTGAGE,63600,33
0,12000,7.51,A,29,MORTGAGE,170004,33
0,6400,7.14,A,NA,MORTGAGE,33600,27
0,12250,7.51,A,13,MORTGAGE,60000,30
0,3000,7.51,A,7,OWN,42000,24
0,8000,7.14,A,9,RENT,67000.08,26
0,6000,13.98,C,1,RENT,56160,31
0,7000,7.14,A,5,MORTGAGE,60000,24
0,8000,7.51,A,2,RENT,68500,37
0,5000,NA,C,1,RENT,51996,28
0,8000,14.84,D,4,RENT,25000,27
0,2250,10.38,B,4,RENT,42000,26
0,4000,14.35,C,5,MORTGAGE,40000,29
0,15000,10.38,B,2,MORTGAGE,75744,24
0,12500,7.88,A,3,RENT,70000,24
0,8000,13.61,C,6,RENT,25000,23
0,3300,6.39,A,14,MORTGAGE,35004,48
0,2200,NA,C,0,RENT,12000,21
0,14000,10.38,B,2,MORTGAGE,43900,27
0,10000,7.88,A,6,RENT,38244,24
0,8500,7.51,A,1,RENT,21000,22
1,8000,7.14,A,9,MORTGAGE,54000,31
0,24000,10.25,B,2,RENT,80000,24
1,8400,14.84,D,3,RENT,130000,23
0,5600,14.84,D,7,RENT,75000,25
0,8550,7.88,A,3,RENT,66000,23
0,5000,10.38,B,6,RENT,42996,25
1,10000,14.35,C,1,MORTGAGE,62000,24
0,13000,7.51,A,6,MORTGAGE,140000,33
0,10000,16.45,E,4,RENT,70000,35
0,23050,14.35,C,18,MORTGAGE,2.00E+05,25
0,11000,11.86,B,9,RENT,69996,24
1,6000,15.58,D,9,MORTGAGE,65827,47
0,5800,14.72,C,2,RENT,18000,21
0,14400,NA,A,4,MORTGAGE,117000,26
0,12000,13.98,C,5,OWN,56004,22
0,3000,13.98,C,7,RENT,14400,32
0,6000,15.21,D,2,RENT,69400,26
0,7800,14.84,D,2,RENT,60000,34
0,4000,11.86,B,2,MORTGAGE,50000,23
0,3000,7.14,A,5,RENT,40000,30
0,7000,7.88,A,11,MORTGAGE,45673.92,22
1,5600,11.12,B,12,RENT,72000,23
0,6000,11.49,B,0,RENT,53000,24
0,10000,14.35,C,3,MORTGAGE,52000,32
0,5000,7.14,A,3,RENT,25000,24
0,12000,7.88,A,9,MORTGAGE,160000,32
0,15000,NA,A,5,RENT,120000,24
0,18000,13.98,C,1,MORTGAGE,96300,30
0,12000,10.75,B,0,MORTGAGE,60000,35
0,2500,13.61,C,4,RENT,42000,23
1,6000,11.86,B,4,RENT,81000,27
0,6000,11.86,B,10,MORTGAGE,92000,31
0,4800,10.75,B,12,RENT,69000,23
0,2000,6.39,A,1,RENT,37315,25
0,13600,16.32,D,5,MORTGAGE,90000,28
0,20000,11.49,B,5,MORTGAGE,94692,22
0,6000,11.12,B,12,MORTGAGE,225000,28
0,25000,15.95,D,3,RENT,78000,27
0,20000,13.23,C,16,MORTGAGE,122000,25
0,18200,7.51,A,2,MORTGAGE,61000,22
0,5500,10.38,B,4,MORTGAGE,27996,22
0,6000,7.14,A,12,MORTGAGE,65000,34
0,4000,7.88,A,3,OWN,28000,21
0,18000,7.88,A,3,MORTGAGE,95000,24
0,8000,NA,B,1,RENT,46875,31
0,12000,NA,B,3,RENT,62000,38
0,2500,16.32,D,9,RENT,54000,23
0,7600,7.88,A,NA,OWN,48000,38
0,4975,6.76,A,0,RENT,75000,24
0,10000,NA,A,3,RENT,40000,48
0,6000,13.98,C,4,RENT,75000,23
0,24000,7.88,A,7,MORTGAGE,72000,29
0,17000,11.12,B,16,RENT,115000,32
0,8000,11.12,B,3,RENT,57996,34
0,5700,13.23,C,3,MORTGAGE,44000,27
0,1000,16.32,D,1,RENT,12000,28
0,5000,13.23,C,3,MORTGAGE,64000,28
0,6000,11.49,B,4,MORTGAGE,141600,36
0,5000,7.88,A,9,MORTGAGE,60000,24
0,6000,7.14,A,6,RENT,52000,28
1,14500,15.95,D,11,MORTGAGE,89000,25
0,24000,16.82,E,1,RENT,97000,30
0,5000,NA,D,7,MORTGAGE,50000,34
0,1600,13.23,C,4,RENT,86000,32
0,15200,13.61,C,7,MORTGAGE,120999.96,33
0,4500,11.86,B,2,RENT,45600,37
0,18000,13.23,C,1,RENT,61500,25
0,10000,7.14,A,2,RENT,40000,22
0,2950,NA,A,2,MORTGAGE,35000,24
0,6000,7.51,A,20,RENT,36000,23
0,8000,NA,B,1,RENT,120000,25
0,10000,7.88,A,5,RENT,110000,23
0,17000,NA,B,4,MORTGAGE,62000,31
0,8000,7.88,A,7,RENT,54000,24
0,3600,16.32,D,2,RENT,39996,35
0,10000,11.86,B,3,RENT,83004,28
0,8700,7.88,A,3,OWN,65000,25
0,12000,11.12,B,2,RENT,33600,21
0,5000,11.86,B,0,RENT,64151,24
0,9000,15.58,D,9,MORTGAGE,57204,22
0,9600,NA,D,3,RENT,55000,22
0,4500,7.14,A,0,MORTGAGE,55000,31
0,11250,13.61,C,5,MORTGAGE,43500,30
0,3000,NA,C,0,RENT,31200,29
0,4900,7.88,A,8,RENT,23350,28
1,2000,14.84,D,0,RENT,45000,22
0,4650,NA,B,6,MORTGAGE,30000,34
0,3000,14.35,C,2,MORTGAGE,33000,23
0,9000,7.88,A,7,MORTGAGE,68500,26
0,20000,7.88,A,3,MORTGAGE,60000,23
0,23000,NA,B,3,MORTGAGE,57360,28
0,9600,NA,A,3,MORTGAGE,48000,24
1,1500,16.82,E,8,RENT,39996,25
0,12000,7.14,A,9,MORTGAGE,125004,28
0,9000,11.86,B,3,RENT,60000,22
0,10800,10.75,B,15,MORTGAGE,100800,24
0,25000,15.58,D,6,MORTGAGE,115000,39
0,10200,10.38,B,5,RENT,48000,27
0,5000,11.86,B,2,RENT,20000,22
0,1800,15.21,D,6,RENT,45336,22
0,9500,7.14,A,2,RENT,68000,25
0,6000,11.86,B,4,RENT,50650,22
0,7500,7.14,A,8,MORTGAGE,36000,22
0,8800,7.88,A,NA,MORTGAGE,125000,43
0,17500,17.19,E,5,MORTGAGE,74100,21
0,20000,NA,B,23,MORTGAGE,2.00E+05,24
0,7200,14.72,C,11,RENT,60675.83,21
0,10000,7.51,A,11,RENT,40000,21
0,5700,11.12,B,NA,MORTGAGE,61200,27
0,8000,7.88,A,0,RENT,90000,32
0,12000,7.88,A,4,OWN,125000,25
0,25000,11.49,B,17,MORTGAGE,110196,22
0,8400,13.23,C,2,RENT,31200,24
0,10000,13.23,C,2,OWN,85000,27
0,9000,10.38,B,3,MORTGAGE,108000,26
0,4800,NA,E,5,MORTGAGE,63000,21
0,4000,11.49,B,NA,MORTGAGE,56400,23
0,12000,NA,B,4,RENT,110000,26
0,1500,NA,D,4,RENT,96000,26
0,9000,6.76,A,0,MORTGAGE,79000,25
1,1400,11.86,B,0,RENT,4080,21
1,15000,15.95,D,NA,RENT,36144,28
0,10000,7.88,A,20,MORTGAGE,88000,26
0,5600,11.86,B,0,OWN,56000,34
0,2000,13.61,C,5,RENT,24600,31
1,5000,11.86,B,2,MORTGAGE,70000,33
0,4000,11.12,B,21,RENT,80000,22
0,10000,11.86,B,2,RENT,48000,45
0,3000,11.49,B,4,MORTGAGE,21000,22
0,5000,10.75,B,16,RENT,26100,33
0,12000,10.75,B,8,MORTGAGE,67992,24
0,5000,NA,C,2,RENT,40000,23
0,15000,10.38,B,11,RENT,70000,21
1,16750,10.38,B,8,MORTGAGE,60996,28
1,1600,7.88,A,0,RENT,35000,23
0,9000,NA,B,0,OWN,63000,29
0,5000,13.98,C,4,RENT,60000,23
0,8000,11.12,B,1,RENT,24000,33
0,2000,7.88,A,0,RENT,15000,25
0,1700,10.38,B,12,OWN,34800,24
0,4500,13.61,C,0,RENT,18204,25
0,7750,6.76,A,2,MORTGAGE,57500,26
0,5000,13.98,C,6,RENT,30000,44
0,6000,7.14,A,3,MORTGAGE,49800,35
0,16000,7.88,A,4,RENT,62000,27
0,6000,6.76,A,5,MORTGAGE,92000,28
0,3200,14.84,D,4,RENT,20800,23
0,10000,11.86,B,4,MORTGAGE,50000,38
0,7000,7.51,A,2,MORTGAGE,44208,24
0,23500,14.72,C,5,RENT,58704,28
0,14000,10.75,B,3,RENT,72150,23
0,7000,NA,A,6,RENT,31000,26
0,24250,14.72,C,3,MORTGAGE,92004,26
0,6000,10.75,B,7,OWN,51996,22
0,12000,13.98,C,13,OWN,50000,25
0,3350,14.72,C,2,RENT,30000,24
0,6250,6.76,A,8,MORTGAGE,78000,38
0,7800,7.51,A,0,MORTGAGE,48000,31
0,5300,11.49,B,2,RENT,47500,32
0,2000,18.3,F,NA,RENT,20000,29
0,6000,11.12,B,0,RENT,42000,26
0,22000,10.38,B,7,MORTGAGE,150000,25
0,8000,6.76,A,12,MORTGAGE,107364,28
0,3800,6.39,A,12,MORTGAGE,146000,29
0,3250,7.88,A,4,MORTGAGE,63996,22
1,6000,15.95,D,5,RENT,171000,28
0,10000,7.88,A,0,MORTGAGE,84000,22
0,3350,13.98,C,3,RENT,47756,31
0,4000,7.14,A,10,MORTGAGE,72000,34
0,5500,7.14,A,13,MORTGAGE,59484,40
0,7000,13.61,C,1,RENT,33000,23
0,25000,15.58,D,13,MORTGAGE,93200,25
0,1500,NA,B,9,MORTGAGE,70392,27
0,7500,6.76,A,1,MORTGAGE,59436,25
0,10000,13.23,C,4,RENT,92652,26
0,8000,15.95,D,5,RENT,49992,24
1,16000,14.35,C,14,MORTGAGE,53000,23
0,4000,6.76,A,7,RENT,33000,27
0,8000,7.51,A,2,MORTGAGE,52000,36
0,6000,13.61,C,11,RENT,29000,23
0,25000,10.75,B,3,MORTGAGE,1.00E+05,25
1,10000,10.38,B,6,MORTGAGE,125000,23
0,2500,7.14,A,0,RENT,87000,34
0,4750,7.14,A,8,MORTGAGE,56000,22
0,5000,7.14,A,6,MORTGAGE,40113,24
0,3000,6.39,A,0,RENT,37000,21
0,6000,10.75,B,3,RENT,57000,43
0,20000,11.12,B,17,RENT,62400,24
0,16000,7.88,A,NA,MORTGAGE,56532,21
0,4000,11.49,B,18,RENT,32004,32
0,6000,13.23,C,3,RENT,63000,26
0,6300,13.61,C,3,RENT,61000,28
0,2400,14.35,C,2,RENT,43812,31
0,3000,7.88,A,1,RENT,50000,35
0,5325,10.38,B,2,MORTGAGE,119000,28
0,5000,16.45,E,2,RENT,24996,21
0,1600,14.84,D,1,RENT,40000,35
0,8000,7.14,A,9,RENT,39996,39
0,5000,7.88,A,2,RENT,50000,22
0,3500,13.61,C,1,OWN,21600,41
0,3000,NA,A,11,OWN,64800,26
